0.000002037484996552809, 0.03812153455010603
0.000002253679796873361, 0.043690436547579425
0.0000024928147374966494, 0.04909310266453115
0.000002757323965943009, 0.05399706113991831
0.000003049899913861489, 0.05831919403347996
0.000003373520703212348, 0.06388809603095313
0.0000037314804604828046, 0.0698725877297306
0.000004114828679098589, 0.07648046398046393
0.000004565378150175362, 0.08200780700780697
0.0000050498043026304145, 0.08857412428840994
0.000005585632264412782, 0.09647032861318561
0.000006178316212570361, 0.10536394822109107
0.000006833889059562491, 0.11533810105238684
0.000007587954596833124, 0.1228810541310541
0.000008284797370603871, 0.1346214631928917
0.000009125192048920657, 0.14079776552304013
0.000010107700432067498, 0.14740883861762955
0.000011211798065554781, 0.1537385894528751
0.000012401466921088921, 0.1584763120477406
0.000013717369943306467, 0.16263220906078057
0.00001517290167032962, 0.1664556343127772
0.00001678287791675606, 0.17002970574399145
0.000018563686583399524, 0.17393624893624882
0.000020493154573049078, 0.17964150393572154
0.000022712231783625674, 0.18986164629021762
0.000025122196236665888, 0.19562171955029073
0.000027787878785587136, 0.20103269746126884
0.00003073641333457565, 0.2060945800231515
0.000033880820332308126, 0.21798941798941796
0.00003760527526232158, 0.22397324897324888
0.00004159552058441825, 0.23203568917854644
0.00004600916548594752, 0.24059683702540846
0.00005077462724901453, 0.2509588735779211
0.00005629112654931861, 0.2613763220906078
0.0000622641024901176, 0.2740933669505099
0.0000689235004160017, 0.2839497693664361
0.00007372474075762207, 0.2976751140016446
0.00008048649609925898, 0.3075898968756111
0.00008488215608069992, 0.31849497063782783
0.00009214077881147023, 0.32532172413124794
0.00010372444131759705, 0.3420838420838421
0.00011614157725535556, 0.35696195339052483
0.00012846520424947695, 0.37051017765303484
0.0001419517993284712, 0.3839180249497711
0.00015717414113498876, 0.3980222158793587
0.00017534567742166307, 0.40918513996291794
0.00019288741186171965, 0.4288658982111363
0.00020960608393354163, 0.4493309204023489
0.00022994195553671, 0.4681654456654457
0.0002520196447816536, 0.48855427641141935
0.00027621710534566165, 0.5089431071573929
0.00030107713439777483, 0.5281433513576371
0.00031742303116300707, 0.5456673837626218
0.00034419882922871736, 0.560235188092331
0.0003755214547110386, 0.5818507011066535
0.0004096944875271216, 0.599976645929027
0.00044173447031400735, 0.6222222222222222
0.00048275977151761995, 0.6363961567532996
0.0005058681331113018, 0.6538592360020932
0.000527779239359906, 0.6664308244665388
0.0005756760056715593, 0.6815624454910169
0.0006132693906127169, 0.7030027181812897
0.0006379288508061159, 0.718042909471481
0.0006877356020373523, 0.7282830397116111
0.0007360129848199553, 0.7530604977033548
0.0008004595605740583, 0.7692638783908625
0.0008414282545198646, 0.7874990309514119
0.0009278711626039786, 0.8072326152683296
0.0010389491516721648, 0.8284900284900285
0.0011491906527232123, 0.8456954421240136
0.0012711297315954918, 0.8609060251917395
0.0014060076025828872, 0.8752023109165966
0.0015551971835632969, 0.8878362378362379
0.0017202170708892925, 0.9000545750545751
0.0019027469971356844, 0.9135196813768243
0.0021046449290479485, 0.9273172594601167
0.0023279659797310276, 0.9404498940213226
0.0025749833275851234, 0.9510058724344439
0.00284821135492171, 0.9588189588189588
0.003150431241787054, 0.9639722711151283
0.0034847192755120306, 0.9682944040086898
0.0038544781641502933, 0.972699654842512
0.004263471672543375, 0.9758581365724224
0.0047158629335722025, 0.9786841465412894
0.005261283842289206, 0.9833110452158071
0.005740068804218016, 0.9871929993507375
0.006381966939064973, 0.9910853432282004
0.007059148891510212, 0.9935622578479721
0.007808185712696707, 0.9959061837633267
0.008636701826375237, 0.9980090676519249
0.009553130673674946, 0.9997129854272712
